HR,timeUnix,SUBJ_ID
78.38,1634827808.0,2231
78.52,1634827809.0,2231
78.69,1634827810.0,2231
78.85,1634827811.0,2231
79.04,1634827812.0,2231
79.21,1634827813.0,2231
79.37,1634827814.0,2231
79.48,1634827815.0,2231
79.59,1634827816.0,2231
79.7,1634827817.0,2231
79.76,1634827818.0,2231
79.83,1634827819.0,2231
79.89,1634827820.0,2231
79.95,1634827821.0,2231
80.03,1634827822.0,2231
80.1,1634827823.0,2231
80.18,1634827824.0,2231
80.24,1634827825.0,2231
80.31,1634827826.0,2231
80.35,1634827827.0,2231
80.36,1634827828.0,2231
80.42,1634827829.0,2231
80.48,1634827830.0,2231
80.53,1634827831.0,2231
80.58,1634827832.0,2231
80.65,1634827833.0,2231
80.74,1634827834.0,2231
80.84,1634827835.0,2231
80.94,1634827836.0,2231
81.0,1634827837.0,2231
81.06,1634827838.0,2231
81.07,1634827839.0,2231
81.07,1634827840.0,2231
81.11,1634827841.0,2231
81.0,1634827842.0,2231
80.86,1634827843.0,2231
80.73,1634827844.0,2231
81.13,1634827845.0,2231
81.35,1634827846.0,2231
80.6,1634827847.0,2231
80.43,1634827848.0,2231
80.47,1634827849.0,2231
80.5,1634827850.0,2231
80.53,1634827851.0,2231
80.55,1634827852.0,2231
80.57,1634827853.0,2231
80.58,1634827854.0,2231
80.6,1634827855.0,2231
80.6,1634827856.0,2231
80.62,1634827857.0,2231
80.63,1634827858.0,2231
80.63,1634827859.0,2231
80.62,1634827860.0,2231
80.58,1634827861.0,2231
80.53,1634827862.0,2231
80.48,1634827863.0,2231
80.4,1634827864.0,2231
80.32,1634827865.0,2231
80.13,1634827866.0,2231
79.93,1634827867.0,2231
79.72,1634827868.0,2231
79.45,1634827869.0,2231
79.2,1634827870.0,2231
78.98,1634827871.0,2231
78.77,1634827872.0,2231
78.58,1634827873.0,2231
78.42,1634827874.0,2231
78.27,1634827875.0,2231
78.12,1634827876.0,2231
77.97,1634827877.0,2231
77.85,1634827878.0,2231
77.73,1634827879.0,2231
77.62,1634827880.0,2231
77.52,1634827881.0,2231
77.4,1634827882.0,2231
77.28,1634827883.0,2231
77.18,1634827884.0,2231
77.08,1634827885.0,2231
76.98,1634827886.0,2231
76.9,1634827887.0,2231
76.83,1634827888.0,2231
76.75,1634827889.0,2231
76.67,1634827890.0,2231
76.57,1634827891.0,2231
76.47,1634827892.0,2231
76.35,1634827893.0,2231
76.22,1634827894.0,2231
76.07,1634827895.0,2231
75.92,1634827896.0,2231
75.8,1634827897.0,2231
75.68,1634827898.0,2231
75.62,1634827899.0,2231
75.57,1634827900.0,2231
75.48,1634827901.0,2231
75.55,1634827902.0,2231
75.65,1634827903.0,2231
75.75,1634827904.0,2231
75.87,1634827905.0,2231
75.98,1634827906.0,2231
76.08,1634827907.0,2231
76.18,1634827908.0,2231
76.27,1634827909.0,2231
76.3,1634827910.0,2231
76.3,1634827911.0,2231
76.3,1634827912.0,2231
76.28,1634827913.0,2231
76.25,1634827914.0,2231
76.22,1634827915.0,2231
76.2,1634827916.0,2231
76.18,1634827917.0,2231
76.18,1634827918.0,2231
76.2,1634827919.0,2231
76.25,1634827920.0,2231
76.33,1634827921.0,2231
76.43,1634827922.0,2231
76.55,1634827923.0,2231
76.7,1634827924.0,2231
76.85,1634827925.0,2231
77.1,1634827926.0,2231
77.35,1634827927.0,2231
77.6,1634827928.0,2231
77.85,1634827929.0,2231
78.07,1634827930.0,2231
78.25,1634827931.0,2231
78.42,1634827932.0,2231
78.55,1634827933.0,2231
78.67,1634827934.0,2231
78.78,1634827935.0,2231
78.9,1634827936.0,2231
79.02,1634827937.0,2231
79.12,1634827938.0,2231
79.22,1634827939.0,2231
79.32,1634827940.0,2231
79.4,1634827941.0,2231
79.48,1634827942.0,2231
79.57,1634827943.0,2231
79.63,1634827944.0,2231
79.7,1634827945.0,2231
79.78,1634827946.0,2231
79.88,1634827947.0,2231
80.0,1634827948.0,2231
80.13,1634827949.0,2231
80.28,1634827950.0,2231
80.47,1634827951.0,2231
80.67,1634827952.0,2231
80.87,1634827953.0,2231
81.03,1634827954.0,2231
81.2,1634827955.0,2231
81.37,1634827956.0,2231
81.48,1634827957.0,2231
81.58,1634827958.0,2231
81.65,1634827959.0,2231
81.68,1634827960.0,2231
81.72,1634827961.0,2231
81.73,1634827962.0,2231
81.75,1634827963.0,2231
81.77,1634827964.0,2231
81.77,1634827965.0,2231
81.77,1634827966.0,2231
81.75,1634827967.0,2231
81.72,1634827968.0,2231
81.68,1634827969.0,2231
81.63,1634827970.0,2231
81.58,1634827971.0,2231
81.52,1634827972.0,2231
81.47,1634827973.0,2231
81.42,1634827974.0,2231
81.35,1634827975.0,2231
81.3,1634827976.0,2231
81.25,1634827977.0,2231
81.2,1634827978.0,2231
81.15,1634827979.0,2231
81.12,1634827980.0,2231
81.08,1634827981.0,2231
81.05,1634827982.0,2231
81.03,1634827983.0,2231
81.02,1634827984.0,2231
81.0,1634827985.0,2231
80.98,1634827986.0,2231
80.97,1634827987.0,2231
80.95,1634827988.0,2231
80.95,1634827989.0,2231
80.95,1634827990.0,2231
80.95,1634827991.0,2231
80.95,1634827992.0,2231
80.95,1634827993.0,2231
80.95,1634827994.0,2231
80.95,1634827995.0,2231
80.95,1634827996.0,2231
80.95,1634827997.0,2231
80.95,1634827998.0,2231
80.95,1634827999.0,2231
80.95,1634828000.0,2231
80.95,1634828001.0,2231
80.95,1634828002.0,2231
80.95,1634828003.0,2231
80.95,1634828004.0,2231
80.95,1634828005.0,2231
80.93,1634828006.0,2231
80.9,1634828007.0,2231
80.87,1634828008.0,2231
80.8,1634828009.0,2231
80.72,1634828010.0,2231
80.62,1634828011.0,2231
80.5,1634828012.0,2231
80.38,1634828013.0,2231
80.3,1634828014.0,2231
80.22,1634828015.0,2231
80.13,1634828016.0,2231
80.1,1634828017.0,2231
80.08,1634828018.0,2231
80.07,1634828019.0,2231
80.08,1634828020.0,2231
80.08,1634828021.0,2231
80.08,1634828022.0,2231
80.08,1634828023.0,2231
80.08,1634828024.0,2231
80.08,1634828025.0,2231
80.08,1634828026.0,2231
80.1,1634828027.0,2231
80.12,1634828028.0,2231
80.15,1634828029.0,2231
80.2,1634828030.0,2231
80.28,1634828031.0,2231
80.4,1634828032.0,2231
80.5,1634828033.0,2231
80.6,1634828034.0,2231
80.73,1634828035.0,2231
80.87,1634828036.0,2231
81.0,1634828037.0,2231
81.13,1634828038.0,2231
81.27,1634828039.0,2231
81.4,1634828040.0,2231
81.5,1634828041.0,2231
81.6,1634828042.0,2231
81.68,1634828043.0,2231
81.77,1634828044.0,2231
81.85,1634828045.0,2231
81.95,1634828046.0,2231
82.07,1634828047.0,2231
82.17,1634828048.0,2231
82.22,1634828049.0,2231
82.23,1634828050.0,2231
82.23,1634828051.0,2231
82.23,1634828052.0,2231
82.2,1634828053.0,2231
82.17,1634828054.0,2231
82.1,1634828055.0,2231
82.05,1634828056.0,2231
82.0,1634828057.0,2231
81.97,1634828058.0,2231
81.93,1634828059.0,2231
81.92,1634828060.0,2231
81.9,1634828061.0,2231
81.88,1634828062.0,2231
81.87,1634828063.0,2231
81.87,1634828064.0,2231
81.85,1634828065.0,2231
81.83,1634828066.0,2231
81.83,1634828067.0,2231
81.82,1634828068.0,2231
81.8,1634828069.0,2231
81.8,1634828070.0,2231
81.82,1634828071.0,2231
81.83,1634828072.0,2231
81.87,1634828073.0,2231
81.9,1634828074.0,2231
81.93,1634828075.0,2231
81.97,1634828076.0,2231
82.0,1634828077.0,2231
82.03,1634828078.0,2231
82.08,1634828079.0,2231
82.13,1634828080.0,2231
82.2,1634828081.0,2231
82.27,1634828082.0,2231
82.33,1634828083.0,2231
82.4,1634828084.0,2231
82.47,1634828085.0,2231
82.53,1634828086.0,2231
82.58,1634828087.0,2231
82.63,1634828088.0,2231
82.67,1634828089.0,2231
82.7,1634828090.0,2231
82.73,1634828091.0,2231
82.77,1634828092.0,2231
82.8,1634828093.0,2231
82.83,1634828094.0,2231
82.85,1634828095.0,2231
82.85,1634828096.0,2231
82.85,1634828097.0,2231
82.87,1634828098.0,2231
82.88,1634828099.0,2231
82.87,1634828100.0,2231
82.87,1634828101.0,2231
82.87,1634828102.0,2231
82.87,1634828103.0,2231
82.88,1634828104.0,2231
82.9,1634828105.0,2231
82.92,1634828106.0,2231
82.93,1634828107.0,2231
83.0,1634828108.0,2231
83.08,1634828109.0,2231
83.27,1634828110.0,2231
83.45,1634828111.0,2231
83.68,1634828112.0,2231
83.98,1634828113.0,2231
84.3,1634828114.0,2231
84.65,1634828115.0,2231
85.02,1634828116.0,2231
85.37,1634828117.0,2231
85.67,1634828118.0,2231
85.9,1634828119.0,2231
86.08,1634828120.0,2231
86.25,1634828121.0,2231
86.4,1634828122.0,2231
86.43,1634828123.0,2231
86.43,1634828124.0,2231
86.43,1634828125.0,2231
86.43,1634828126.0,2231
86.42,1634828127.0,2231
86.4,1634828128.0,2231
86.38,1634828129.0,2231
86.33,1634828130.0,2231
86.27,1634828131.0,2231
86.2,1634828132.0,2231
86.12,1634828133.0,2231
86.03,1634828134.0,2231
85.95,1634828135.0,2231
85.88,1634828136.0,2231
85.82,1634828137.0,2231
85.75,1634828138.0,2231
85.67,1634828139.0,2231
85.6,1634828140.0,2231
85.53,1634828141.0,2231
85.47,1634828142.0,2231
85.4,1634828143.0,2231
85.35,1634828144.0,2231
85.28,1634828145.0,2231
85.23,1634828146.0,2231
85.2,1634828147.0,2231
85.15,1634828148.0,2231
85.17,1634828149.0,2231
85.15,1634828150.0,2231
84.97,1634828151.0,2231
84.75,1634828152.0,2231
84.52,1634828153.0,2231
84.27,1634828154.0,2231
84.05,1634828155.0,2231
83.83,1634828156.0,2231
83.63,1634828157.0,2231
83.47,1634828158.0,2231
83.3,1634828159.0,2231
83.17,1634828160.0,2231
83.07,1634828161.0,2231
82.98,1634828162.0,2231
82.93,1634828163.0,2231
82.87,1634828164.0,2231
82.8,1634828165.0,2231
82.72,1634828166.0,2231
82.62,1634828167.0,2231
82.48,1634828168.0,2231
82.38,1634828169.0,2231
82.13,1634828170.0,2231
81.93,1634828171.0,2231
81.68,1634828172.0,2231
81.55,1634828173.0,2231
81.4,1634828174.0,2231
81.28,1634828175.0,2231
81.12,1634828176.0,2231
80.93,1634828177.0,2231
80.77,1634828178.0,2231
80.63,1634828179.0,2231
80.5,1634828180.0,2231
80.37,1634828181.0,2231
80.23,1634828182.0,2231
80.18,1634828183.0,2231
80.13,1634828184.0,2231
80.08,1634828185.0,2231
80.03,1634828186.0,2231
79.98,1634828187.0,2231
79.93,1634828188.0,2231
79.88,1634828189.0,2231
79.87,1634828190.0,2231
79.87,1634828191.0,2231
79.87,1634828192.0,2231
79.87,1634828193.0,2231
79.85,1634828194.0,2231
79.82,1634828195.0,2231
79.75,1634828196.0,2231
79.72,1634828197.0,2231
79.68,1634828198.0,2231
79.67,1634828199.0,2231
79.63,1634828200.0,2231
79.6,1634828201.0,2231
79.58,1634828202.0,2231
79.58,1634828203.0,2231
79.57,1634828204.0,2231
79.57,1634828205.0,2231
79.55,1634828206.0,2231
79.52,1634828207.0,2231
79.5,1634828208.0,2231
79.4,1634828209.0,2231
79.33,1634828210.0,2231
79.42,1634828211.0,2231
79.5,1634828212.0,2231
79.6,1634828213.0,2231
79.72,1634828214.0,2231
79.78,1634828215.0,2231
79.87,1634828216.0,2231
79.93,1634828217.0,2231
79.95,1634828218.0,2231
79.98,1634828219.0,2231
80.0,1634828220.0,2231
79.98,1634828221.0,2231
79.93,1634828222.0,2231
79.85,1634828223.0,2231
79.77,1634828224.0,2231
79.68,1634828225.0,2231
79.6,1634828226.0,2231
79.5,1634828227.0,2231
79.4,1634828228.0,2231
79.28,1634828229.0,2231
79.25,1634828230.0,2231
79.18,1634828231.0,2231
79.13,1634828232.0,2231
78.93,1634828233.0,2231
78.73,1634828234.0,2231
78.52,1634828235.0,2231
78.32,1634828236.0,2231
78.17,1634828237.0,2231
78.03,1634828238.0,2231
77.93,1634828239.0,2231
77.87,1634828240.0,2231
77.82,1634828241.0,2231
77.78,1634828242.0,2231
77.78,1634828243.0,2231
77.8,1634828244.0,2231
77.83,1634828245.0,2231
77.87,1634828246.0,2231
77.9,1634828247.0,2231
77.93,1634828248.0,2231
77.97,1634828249.0,2231
77.98,1634828250.0,2231
77.98,1634828251.0,2231
78.0,1634828252.0,2231
78.02,1634828253.0,2231
78.05,1634828254.0,2231
78.1,1634828255.0,2231
78.17,1634828256.0,2231
78.2,1634828257.0,2231
78.23,1634828258.0,2231
78.28,1634828259.0,2231
78.33,1634828260.0,2231
78.4,1634828261.0,2231
78.45,1634828262.0,2231
78.48,1634828263.0,2231
78.52,1634828264.0,2231
78.57,1634828265.0,2231
78.62,1634828266.0,2231
78.72,1634828267.0,2231
78.8,1634828268.0,2231
78.88,1634828269.0,2231
78.93,1634828270.0,2231
78.98,1634828271.0,2231
79.07,1634828272.0,2231
79.15,1634828273.0,2231
79.25,1634828274.0,2231
79.48,1634828275.0,2231
79.68,1634828276.0,2231
79.83,1634828277.0,2231
79.98,1634828278.0,2231
80.12,1634828279.0,2231
80.22,1634828280.0,2231
80.3,1634828281.0,2231
80.38,1634828282.0,2231
80.45,1634828283.0,2231
80.5,1634828284.0,2231
80.52,1634828285.0,2231
80.53,1634828286.0,2231
80.55,1634828287.0,2231
80.57,1634828288.0,2231
80.6,1634828289.0,2231
80.68,1634828290.0,2231
80.83,1634828291.0,2231
80.97,1634828292.0,2231
81.12,1634828293.0,2231
81.27,1634828294.0,2231
81.35,1634828295.0,2231
81.47,1634828296.0,2231
81.57,1634828297.0,2231
81.63,1634828298.0,2231
81.65,1634828299.0,2231
81.65,1634828300.0,2231
81.63,1634828301.0,2231
81.6,1634828302.0,2231
81.55,1634828303.0,2231
81.5,1634828304.0,2231
81.43,1634828305.0,2231
81.37,1634828306.0,2231
81.3,1634828307.0,2231
81.22,1634828308.0,2231
81.12,1634828309.0,2231
81.02,1634828310.0,2231
80.92,1634828311.0,2231
80.78,1634828312.0,2231
80.65,1634828313.0,2231
80.52,1634828314.0,2231
80.37,1634828315.0,2231
80.22,1634828316.0,2231
80.07,1634828317.0,2231
79.92,1634828318.0,2231
79.73,1634828319.0,2231
79.55,1634828320.0,2231
79.35,1634828321.0,2231
79.15,1634828322.0,2231
78.98,1634828323.0,2231
78.82,1634828324.0,2231
78.65,1634828325.0,2231
78.5,1634828326.0,2231
78.32,1634828327.0,2231
78.15,1634828328.0,2231
78.0,1634828329.0,2231
77.88,1634828330.0,2231
77.77,1634828331.0,2231
77.62,1634828332.0,2231
77.45,1634828333.0,2231
77.27,1634828334.0,2231
76.97,1634828335.0,2231
76.68,1634828336.0,2231
76.45,1634828337.0,2231
76.22,1634828338.0,2231
76.0,1634828339.0,2231
75.82,1634828340.0,2231
75.67,1634828341.0,2231
75.53,1634828342.0,2231
75.43,1634828343.0,2231
75.35,1634828344.0,2231
75.3,1634828345.0,2231
75.28,1634828346.0,2231
75.3,1634828347.0,2231
75.32,1634828348.0,2231
75.33,1634828349.0,2231
75.32,1634828350.0,2231
75.23,1634828351.0,2231
75.15,1634828352.0,2231
75.03,1634828353.0,2231
74.92,1634828354.0,2231
74.9,1634828355.0,2231
74.87,1634828356.0,2231
74.82,1634828357.0,2231
74.78,1634828358.0,2231
74.8,1634828359.0,2231
74.73,1634828360.0,2231
74.7,1634828361.0,2231
74.68,1634828362.0,2231
74.7,1634828363.0,2231
74.72,1634828364.0,2231
74.75,1634828365.0,2231
74.77,1634828366.0,2231
74.78,1634828367.0,2231
74.8,1634828368.0,2231
74.83,1634828369.0,2231
74.87,1634828370.0,2231
74.88,1634828371.0,2231
74.9,1634828372.0,2231
74.92,1634828373.0,2231
74.95,1634828374.0,2231
75.0,1634828375.0,2231
75.05,1634828376.0,2231
75.12,1634828377.0,2231
75.2,1634828378.0,2231
75.3,1634828379.0,2231
75.4,1634828380.0,2231
75.52,1634828381.0,2231
75.63,1634828382.0,2231
75.72,1634828383.0,2231
75.8,1634828384.0,2231
75.87,1634828385.0,2231
75.92,1634828386.0,2231
75.97,1634828387.0,2231
76.02,1634828388.0,2231
76.07,1634828389.0,2231
76.13,1634828390.0,2231
76.2,1634828391.0,2231
76.27,1634828392.0,2231
76.35,1634828393.0,2231
76.43,1634828394.0,2231
76.53,1634828395.0,2231
76.63,1634828396.0,2231
76.75,1634828397.0,2231
76.87,1634828398.0,2231
76.95,1634828399.0,2231
77.02,1634828400.0,2231
77.07,1634828401.0,2231
77.12,1634828402.0,2231
77.13,1634828403.0,2231
77.15,1634828404.0,2231
77.17,1634828405.0,2231
77.15,1634828406.0,2231
77.12,1634828407.0,2231
77.08,1634828408.0,2231
77.03,1634828409.0,2231
76.98,1634828410.0,2231
76.95,1634828411.0,2231
76.93,1634828412.0,2231
76.93,1634828413.0,2231
76.9,1634828414.0,2231
77.0,1634828415.0,2231
77.08,1634828416.0,2231
77.22,1634828417.0,2231
77.4,1634828418.0,2231
77.6,1634828419.0,2231
77.9,1634828420.0,2231
78.15,1634828421.0,2231
78.38,1634828422.0,2231
78.57,1634828423.0,2231
78.72,1634828424.0,2231
78.82,1634828425.0,2231
78.92,1634828426.0,2231
78.98,1634828427.0,2231
79.05,1634828428.0,2231
79.12,1634828429.0,2231
79.17,1634828430.0,2231
79.25,1634828431.0,2231
79.35,1634828432.0,2231
79.47,1634828433.0,2231
79.57,1634828434.0,2231
79.67,1634828435.0,2231
79.77,1634828436.0,2231
79.85,1634828437.0,2231
79.88,1634828438.0,2231
79.92,1634828439.0,2231
79.93,1634828440.0,2231
79.92,1634828441.0,2231
79.9,1634828442.0,2231
79.87,1634828443.0,2231
79.83,1634828444.0,2231
79.8,1634828445.0,2231
79.77,1634828446.0,2231
79.73,1634828447.0,2231
79.7,1634828448.0,2231
79.67,1634828449.0,2231
79.63,1634828450.0,2231
79.6,1634828451.0,2231
79.58,1634828452.0,2231
79.58,1634828453.0,2231
79.58,1634828454.0,2231
79.57,1634828455.0,2231
79.55,1634828456.0,2231
79.52,1634828457.0,2231
79.48,1634828458.0,2231
79.47,1634828459.0,2231
79.47,1634828460.0,2231
79.47,1634828461.0,2231
79.47,1634828462.0,2231
79.48,1634828463.0,2231
79.48,1634828464.0,2231
79.48,1634828465.0,2231
79.5,1634828466.0,2231
79.52,1634828467.0,2231
79.53,1634828468.0,2231
79.53,1634828469.0,2231
79.52,1634828470.0,2231
79.48,1634828471.0,2231
79.42,1634828472.0,2231
79.35,1634828473.0,2231
79.32,1634828474.0,2231
79.1,1634828475.0,2231
78.88,1634828476.0,2231
78.63,1634828477.0,2231
78.35,1634828478.0,2231
78.05,1634828479.0,2231
77.75,1634828480.0,2231
77.48,1634828481.0,2231
77.25,1634828482.0,2231
77.05,1634828483.0,2231
76.9,1634828484.0,2231
76.8,1634828485.0,2231
76.72,1634828486.0,2231
76.65,1634828487.0,2231
76.6,1634828488.0,2231
76.55,1634828489.0,2231
76.52,1634828490.0,2231
76.45,1634828491.0,2231
76.37,1634828492.0,2231
76.27,1634828493.0,2231
76.17,1634828494.0,2231
76.07,1634828495.0,2231
75.98,1634828496.0,2231
75.88,1634828497.0,2231
75.82,1634828498.0,2231
75.75,1634828499.0,2231
75.7,1634828500.0,2231
75.67,1634828501.0,2231
75.63,1634828502.0,2231
75.62,1634828503.0,2231
75.58,1634828504.0,2231
75.55,1634828505.0,2231
75.52,1634828506.0,2231
75.48,1634828507.0,2231
75.48,1634828508.0,2231
75.48,1634828509.0,2231
75.47,1634828510.0,2231
75.45,1634828511.0,2231
75.43,1634828512.0,2231
75.4,1634828513.0,2231
75.37,1634828514.0,2231
75.33,1634828515.0,2231
75.28,1634828516.0,2231
75.23,1634828517.0,2231
75.18,1634828518.0,2231
75.12,1634828519.0,2231
75.03,1634828520.0,2231
74.93,1634828521.0,2231
74.83,1634828522.0,2231
74.73,1634828523.0,2231
74.58,1634828524.0,2231
74.37,1634828525.0,2231
74.17,1634828526.0,2231
74.0,1634828527.0,2231
73.85,1634828528.0,2231
73.68,1634828529.0,2231
73.77,1634828530.0,2231
73.88,1634828531.0,2231
74.03,1634828532.0,2231
74.18,1634828533.0,2231
74.32,1634828534.0,2231
74.42,1634828535.0,2231
74.5,1634828536.0,2231
74.55,1634828537.0,2231
74.58,1634828538.0,2231
74.6,1634828539.0,2231
74.6,1634828540.0,2231
74.6,1634828541.0,2231
74.58,1634828542.0,2231
74.57,1634828543.0,2231
74.53,1634828544.0,2231
74.48,1634828545.0,2231
74.45,1634828546.0,2231
74.43,1634828547.0,2231
74.42,1634828548.0,2231
74.4,1634828549.0,2231
74.38,1634828550.0,2231
74.38,1634828551.0,2231
74.4,1634828552.0,2231
74.42,1634828553.0,2231
74.62,1634828554.0,2231
74.83,1634828555.0,2231
75.03,1634828556.0,2231
75.27,1634828557.0,2231
75.48,1634828558.0,2231
75.73,1634828559.0,2231
75.95,1634828560.0,2231
76.12,1634828561.0,2231
76.27,1634828562.0,2231
76.4,1634828563.0,2231
76.53,1634828564.0,2231
76.65,1634828565.0,2231
76.77,1634828566.0,2231
76.88,1634828567.0,2231
76.97,1634828568.0,2231
77.05,1634828569.0,2231
77.13,1634828570.0,2231
77.22,1634828571.0,2231
77.28,1634828572.0,2231
77.35,1634828573.0,2231
77.4,1634828574.0,2231
77.45,1634828575.0,2231
77.52,1634828576.0,2231
77.58,1634828577.0,2231
77.65,1634828578.0,2231
77.73,1634828579.0,2231
77.83,1634828580.0,2231
77.97,1634828581.0,2231
78.1,1634828582.0,2231
78.23,1634828583.0,2231
78.42,1634828584.0,2231
78.67,1634828585.0,2231
78.88,1634828586.0,2231
79.07,1634828587.0,2231
79.23,1634828588.0,2231
79.43,1634828589.0,2231
79.42,1634828590.0,2231
79.37,1634828591.0,2231
79.32,1634828592.0,2231
79.27,1634828593.0,2231
79.23,1634828594.0,2231
79.23,1634828595.0,2231
79.25,1634828596.0,2231
79.3,1634828597.0,2231
79.37,1634828598.0,2231
79.45,1634828599.0,2231
79.55,1634828600.0,2231
79.63,1634828601.0,2231
79.72,1634828602.0,2231
79.78,1634828603.0,2231
79.87,1634828604.0,2231
79.98,1634828605.0,2231
80.08,1634828606.0,2231
80.18,1634828607.0,2231
80.25,1634828608.0,2231
80.27,1634828609.0,2231
80.28,1634828610.0,2231
80.35,1634828611.0,2231
80.42,1634828612.0,2231
80.47,1634828613.0,2231
80.33,1634828614.0,2231
80.17,1634828615.0,2231
80.0,1634828616.0,2231
79.83,1634828617.0,2231
79.72,1634828618.0,2231
79.6,1634828619.0,2231
79.5,1634828620.0,2231
79.43,1634828621.0,2231
79.38,1634828622.0,2231
79.37,1634828623.0,2231
79.37,1634828624.0,2231
79.37,1634828625.0,2231
79.37,1634828626.0,2231
79.38,1634828627.0,2231
79.42,1634828628.0,2231
79.45,1634828629.0,2231
79.5,1634828630.0,2231
79.55,1634828631.0,2231
79.62,1634828632.0,2231
79.67,1634828633.0,2231
79.73,1634828634.0,2231
79.78,1634828635.0,2231
79.83,1634828636.0,2231
79.88,1634828637.0,2231
79.93,1634828638.0,2231
80.02,1634828639.0,2231
80.1,1634828640.0,2231
80.22,1634828641.0,2231
80.37,1634828642.0,2231
80.53,1634828643.0,2231
80.75,1634828644.0,2231
80.98,1634828645.0,2231
81.22,1634828646.0,2231
81.47,1634828647.0,2231
81.72,1634828648.0,2231
81.93,1634828649.0,2231
82.08,1634828650.0,2231
82.22,1634828651.0,2231
82.1,1634828652.0,2231
81.97,1634828653.0,2231
81.82,1634828654.0,2231
81.68,1634828655.0,2231
81.57,1634828656.0,2231
81.48,1634828657.0,2231
81.45,1634828658.0,2231
81.43,1634828659.0,2231
81.42,1634828660.0,2231
81.42,1634828661.0,2231
81.42,1634828662.0,2231
81.43,1634828663.0,2231
81.42,1634828664.0,2231
81.38,1634828665.0,2231
81.35,1634828666.0,2231
81.33,1634828667.0,2231
81.35,1634828668.0,2231
81.42,1634828669.0,2231
81.48,1634828670.0,2231
81.5,1634828671.0,2231
81.5,1634828672.0,2231
81.52,1634828673.0,2231
81.53,1634828674.0,2231
81.58,1634828675.0,2231
81.65,1634828676.0,2231
81.7,1634828677.0,2231
81.73,1634828678.0,2231
81.73,1634828679.0,2231
81.78,1634828680.0,2231
81.87,1634828681.0,2231
81.97,1634828682.0,2231
82.08,1634828683.0,2231
82.2,1634828684.0,2231
82.35,1634828685.0,2231
82.5,1634828686.0,2231
82.6,1634828687.0,2231
82.7,1634828688.0,2231
82.8,1634828689.0,2231
82.88,1634828690.0,2231
82.98,1634828691.0,2231
83.07,1634828692.0,2231
83.15,1634828693.0,2231
83.22,1634828694.0,2231
83.3,1634828695.0,2231
83.43,1634828696.0,2231
83.57,1634828697.0,2231
83.67,1634828698.0,2231
83.72,1634828699.0,2231
83.77,1634828700.0,2231
83.78,1634828701.0,2231
83.8,1634828702.0,2231
83.77,1634828703.0,2231
83.73,1634828704.0,2231
83.68,1634828705.0,2231
83.63,1634828706.0,2231
83.58,1634828707.0,2231
83.53,1634828708.0,2231
83.6,1634828709.0,2231
83.67,1634828710.0,2231
83.72,1634828711.0,2231
83.98,1634828712.0,2231
84.27,1634828713.0,2231
84.73,1634828714.0,2231
85.2,1634828715.0,2231
85.53,1634828716.0,2231
85.92,1634828717.0,2231
86.23,1634828718.0,2231
86.45,1634828719.0,2231
86.65,1634828720.0,2231
86.85,1634828721.0,2231
87.02,1634828722.0,2231
87.15,1634828723.0,2231
87.18,1634828724.0,2231
87.23,1634828725.0,2231
87.28,1634828726.0,2231
87.33,1634828727.0,2231
87.38,1634828728.0,2231
87.43,1634828729.0,2231
87.48,1634828730.0,2231
87.53,1634828731.0,2231
87.6,1634828732.0,2231
87.67,1634828733.0,2231
87.73,1634828734.0,2231
87.78,1634828735.0,2231
87.82,1634828736.0,2231
87.82,1634828737.0,2231
87.8,1634828738.0,2231
87.77,1634828739.0,2231
87.7,1634828740.0,2231
87.62,1634828741.0,2231
87.52,1634828742.0,2231
87.4,1634828743.0,2231
87.28,1634828744.0,2231
87.15,1634828745.0,2231
87.03,1634828746.0,2231
86.95,1634828747.0,2231
86.87,1634828748.0,2231
86.8,1634828749.0,2231
86.73,1634828750.0,2231
86.65,1634828751.0,2231
86.6,1634828752.0,2231
86.57,1634828753.0,2231
86.55,1634828754.0,2231
86.53,1634828755.0,2231
86.47,1634828756.0,2231
86.38,1634828757.0,2231
86.32,1634828758.0,2231
86.28,1634828759.0,2231
86.23,1634828760.0,2231
86.17,1634828761.0,2231
86.07,1634828762.0,2231
86.02,1634828763.0,2231
85.93,1634828764.0,2231
85.87,1634828765.0,2231
85.82,1634828766.0,2231
85.77,1634828767.0,2231
85.72,1634828768.0,2231
85.58,1634828769.0,2231
85.43,1634828770.0,2231
85.28,1634828771.0,2231
85.07,1634828772.0,2231
84.9,1634828773.0,2231
84.55,1634828774.0,2231
84.18,1634828775.0,2231
83.92,1634828776.0,2231
83.6,1634828777.0,2231
83.23,1634828778.0,2231
83.05,1634828779.0,2231
82.88,1634828780.0,2231
82.77,1634828781.0,2231
82.68,1634828782.0,2231
82.63,1634828783.0,2231
82.72,1634828784.0,2231
82.8,1634828785.0,2231
82.88,1634828786.0,2231
82.97,1634828787.0,2231
83.07,1634828788.0,2231
83.17,1634828789.0,2231
83.28,1634828790.0,2231
83.4,1634828791.0,2231
83.52,1634828792.0,2231
83.63,1634828793.0,2231
83.72,1634828794.0,2231
83.78,1634828795.0,2231
83.82,1634828796.0,2231
83.88,1634828797.0,2231
83.93,1634828798.0,2231
83.97,1634828799.0,2231
84.02,1634828800.0,2231
84.1,1634828801.0,2231
84.15,1634828802.0,2231
84.2,1634828803.0,2231
84.42,1634828804.0,2231
84.6,1634828805.0,2231
