dtIBI,IBI,timeUnix,SUBJ_ID
447.09375,0.71875,1631547978.09375,2213
447.8125,0.71875,1631547978.8125,2213
448.578125,0.765625,1631547979.578125,2213
449.296875,0.71875,1631547980.296875,2213
450.0,0.703125,1631547981.0,2213
450.734375,0.734375,1631547981.734375,2213
451.46875,0.734375,1631547982.46875,2213
452.171875,0.703125,1631547983.171875,2213
452.875,0.703125,1631547983.875,2213
453.625,0.75,1631547984.625,2213
454.375,0.75,1631547985.375,2213
455.09375,0.71875,1631547986.09375,2213
455.8125,0.71875,1631547986.8125,2213
456.609375,0.796875,1631547987.609375,2213
457.421875,0.8125,1631547988.421875,2213
458.171875,0.75,1631547989.171875,2213
458.96875,0.796875,1631547989.96875,2213
459.765625,0.796875,1631547990.765625,2213
460.5,0.734375,1631547991.5,2213
461.265625,0.765625,1631547992.265625,2213
462.046875,0.78125,1631547993.046875,2213
462.828125,0.78125,1631547993.828125,2213
463.59375,0.765625,1631547994.59375,2213
464.40625,0.8125,1631547995.40625,2213
465.234375,0.828125,1631547996.234375,2213
466.0,0.765625,1631547997.0,2213
466.859375,0.859375,1631547997.859375,2213
467.6875,0.828125,1631547998.6875,2213
468.46875,0.78125,1631547999.46875,2213
469.3125,0.84375,1631548000.3125,2213
470.140625,0.828125,1631548001.140625,2213
470.9375,0.796875,1631548001.9375,2213
471.859375,0.921875,1631548002.859375,2213
472.71875,0.859375,1631548003.71875,2213
473.53125,0.8125,1631548004.53125,2213
474.390625,0.859375,1631548005.390625,2213
475.171875,0.78125,1631548006.171875,2213
475.9375,0.765625,1631548006.9375,2213
476.8125,0.875,1631548007.8125,2213
477.671875,0.859375,1631548008.671875,2213
478.453125,0.78125,1631548009.453125,2213
479.3125,0.859375,1631548010.3125,2213
480.140625,0.828125,1631548011.140625,2213
480.953125,0.8125,1631548011.953125,2213
481.84375,0.890625,1631548012.84375,2213
482.65625,0.8125,1631548013.65625,2213
483.46875,0.8125,1631548014.46875,2213
484.34375,0.875,1631548015.34375,2213
485.140625,0.796875,1631548016.140625,2213
485.953125,0.8125,1631548016.953125,2213
486.90625,0.953125,1631548017.90625,2213
487.71875,0.8125,1631548018.71875,2213
488.5625,0.84375,1631548019.5625,2213
489.46875,0.90625,1631548020.46875,2213
490.25,0.78125,1631548021.25,2213
491.125,0.875,1631548022.125,2213
491.984375,0.859375,1631548022.984375,2213
492.796875,0.8125,1631548023.796875,2213
493.703125,0.90625,1631548024.703125,2213
494.546875,0.84375,1631548025.546875,2213
495.390625,0.84375,1631548026.390625,2213
496.1875,0.796875,1631548027.1875,2213
496.96875,0.78125,1631548027.96875,2213
497.71875,0.75,1631548028.71875,2213
498.484375,0.765625,1631548029.484375,2213
499.359375,0.875,1631548030.359375,2213
500.234375,0.875,1631548031.234375,2213
501.0,0.765625,1631548032.0,2213
501.796875,0.796875,1631548032.796875,2213
502.546875,0.75,1631548033.546875,2213
503.265625,0.71875,1631548034.265625,2213
504.046875,0.78125,1631548035.046875,2213
504.8125,0.765625,1631548035.8125,2213
505.5625,0.75,1631548036.5625,2213
506.328125,0.765625,1631548037.328125,2213
507.125,0.796875,1631548038.125,2213
507.875,0.75,1631548038.875,2213
508.640625,0.765625,1631548039.640625,2213
509.4375,0.796875,1631548040.4375,2213
510.296875,0.859375,1631548041.296875,2213
511.15625,0.859375,1631548042.15625,2213
511.890625,0.734375,1631548042.890625,2213
512.625,0.734375,1631548043.625,2213
513.390625,0.765625,1631548044.390625,2213
514.234375,0.84375,1631548045.234375,2213
515.0,0.765625,1631548046.0,2213
515.765625,0.765625,1631548046.765625,2213
516.5625,0.796875,1631548047.5625,2213
517.3125,0.75,1631548048.3125,2213
518.078125,0.765625,1631548049.078125,2213
518.875,0.796875,1631548049.875,2213
519.640625,0.765625,1631548050.640625,2213
520.53125,0.890625,1631548051.53125,2213
521.359375,0.828125,1631548052.359375,2213
522.09375,0.734375,1631548053.09375,2213
522.796875,0.703125,1631548053.796875,2213
523.53125,0.734375,1631548054.53125,2213
524.421875,0.890625,1631548055.421875,2213
529.03125,0.84375,1631548060.03125,2213
529.890625,0.859375,1631548060.890625,2213
530.828125,0.9375,1631548061.828125,2213
531.734375,0.90625,1631548062.734375,2213
532.640625,0.90625,1631548063.640625,2213
533.578125,0.9375,1631548064.578125,2213
534.453125,0.875,1631548065.453125,2213
535.46875,1.015625,1631548066.46875,2213
536.375,0.90625,1631548067.375,2213
537.265625,0.890625,1631548068.265625,2213
538.171875,0.90625,1631548069.171875,2213
539.09375,0.921875,1631548070.09375,2213
539.96875,0.875,1631548070.96875,2213
540.9375,0.96875,1631548071.9375,2213
541.875,0.9375,1631548072.875,2213
542.8125,0.9375,1631548073.8125,2213
543.75,0.9375,1631548074.75,2213
544.625,0.875,1631548075.625,2213
545.421875,0.796875,1631548076.421875,2213
546.265625,0.84375,1631548077.265625,2213
547.203125,0.9375,1631548078.203125,2213
548.125,0.921875,1631548079.125,2213
549.15625,1.03125,1631548080.15625,2213
550.0625,0.90625,1631548081.0625,2213
550.953125,0.890625,1631548081.953125,2213
551.890625,0.9375,1631548082.890625,2213
552.75,0.859375,1631548083.75,2213
553.703125,0.953125,1631548084.703125,2213
554.640625,0.9375,1631548085.640625,2213
555.609375,0.96875,1631548086.609375,2213
556.640625,1.03125,1631548087.640625,2213
557.5625,0.921875,1631548088.5625,2213
558.59375,1.03125,1631548089.59375,2213
559.578125,0.984375,1631548090.578125,2213
560.5,0.921875,1631548091.5,2213
561.453125,0.953125,1631548092.453125,2213
562.3125,0.859375,1631548093.3125,2213
563.328125,1.015625,1631548094.328125,2213
564.28125,0.953125,1631548095.28125,2213
565.1875,0.90625,1631548096.1875,2213
566.140625,0.953125,1631548097.140625,2213
567.015625,0.875,1631548098.015625,2213
567.953125,0.9375,1631548098.953125,2213
568.8125,0.859375,1631548099.8125,2213
569.640625,0.828125,1631548100.640625,2213
570.40625,0.765625,1631548101.40625,2213
571.171875,0.765625,1631548102.171875,2213
572.078125,0.90625,1631548103.078125,2213
573.03125,0.953125,1631548104.03125,2213
573.921875,0.890625,1631548104.921875,2213
574.71875,0.796875,1631548105.71875,2213
575.59375,0.875,1631548106.59375,2213
576.5,0.90625,1631548107.5,2213
577.34375,0.84375,1631548108.34375,2213
578.09375,0.75,1631548109.09375,2213
578.890625,0.796875,1631548109.890625,2213
579.703125,0.8125,1631548110.703125,2213
580.484375,0.78125,1631548111.484375,2213
581.25,0.765625,1631548112.25,2213
582.125,0.875,1631548113.125,2213
583.0625,0.9375,1631548114.0625,2213
583.875,0.8125,1631548114.875,2213
584.65625,0.78125,1631548115.65625,2213
585.421875,0.765625,1631548116.421875,2213
586.21875,0.796875,1631548117.21875,2213
587.03125,0.8125,1631548118.03125,2213
587.984375,0.953125,1631548118.984375,2213
588.875,0.890625,1631548119.875,2213
589.8125,0.9375,1631548120.8125,2213
590.671875,0.859375,1631548121.671875,2213
591.53125,0.859375,1631548122.53125,2213
592.46875,0.9375,1631548123.46875,2213
593.296875,0.828125,1631548124.296875,2213
594.203125,0.90625,1631548125.203125,2213
595.046875,0.84375,1631548126.046875,2213
596.0,0.953125,1631548127.0,2213
596.890625,0.890625,1631548127.890625,2213
597.75,0.859375,1631548128.75,2213
598.734375,0.984375,1631548129.734375,2213
599.59375,0.859375,1631548130.59375,2213
600.515625,0.921875,1631548131.515625,2213
601.421875,0.90625,1631548132.421875,2213
602.25,0.828125,1631548133.25,2213
603.140625,0.890625,1631548134.140625,2213
604.140625,1.0,1631548135.140625,2213
605.0,0.859375,1631548136.0,2213
605.890625,0.890625,1631548136.890625,2213
606.859375,0.96875,1631548137.859375,2213
607.734375,0.875,1631548138.734375,2213
608.703125,0.96875,1631548139.703125,2213
609.65625,0.953125,1631548140.65625,2213
610.484375,0.828125,1631548141.484375,2213
611.359375,0.875,1631548142.359375,2213
612.21875,0.859375,1631548143.21875,2213
613.015625,0.796875,1631548144.015625,2213
619.09375,0.875,1631548150.09375,2213
619.875,0.78125,1631548150.875,2213
620.71875,0.84375,1631548151.71875,2213
621.59375,0.875,1631548152.59375,2213
622.390625,0.796875,1631548153.390625,2213
623.21875,0.828125,1631548154.21875,2213
624.015625,0.796875,1631548155.015625,2213
624.765625,0.75,1631548155.765625,2213
625.484375,0.71875,1631548156.484375,2213
626.203125,0.71875,1631548157.203125,2213
626.90625,0.703125,1631548157.90625,2213
627.578125,0.671875,1631548158.578125,2213
628.25,0.671875,1631548159.25,2213
628.90625,0.65625,1631548159.90625,2213
629.640625,0.734375,1631548160.640625,2213
630.4375,0.796875,1631548161.4375,2213
631.25,0.8125,1631548162.25,2213
632.0,0.75,1631548163.0,2213
632.6875,0.6875,1631548163.6875,2213
633.375,0.6875,1631548164.375,2213
634.140625,0.765625,1631548165.140625,2213
635.0,0.859375,1631548166.0,2213
635.953125,0.953125,1631548166.953125,2213
636.796875,0.84375,1631548167.796875,2213
637.640625,0.84375,1631548168.640625,2213
638.484375,0.84375,1631548169.484375,2213
639.296875,0.8125,1631548170.296875,2213
640.140625,0.84375,1631548171.140625,2213
640.984375,0.84375,1631548171.984375,2213
641.796875,0.8125,1631548172.796875,2213
642.671875,0.875,1631548173.671875,2213
643.515625,0.84375,1631548174.515625,2213
644.40625,0.890625,1631548175.40625,2213
645.25,0.84375,1631548176.25,2213
646.078125,0.828125,1631548177.078125,2213
646.96875,0.890625,1631548177.96875,2213
647.8125,0.84375,1631548178.8125,2213
648.65625,0.84375,1631548179.65625,2213
649.609375,0.953125,1631548180.609375,2213
650.46875,0.859375,1631548181.46875,2213
651.328125,0.859375,1631548182.328125,2213
652.359375,1.03125,1631548183.359375,2213
653.28125,0.921875,1631548184.28125,2213
654.234375,0.953125,1631548185.234375,2213
655.09375,0.859375,1631548186.09375,2213
655.96875,0.875,1631548186.96875,2213
656.984375,1.015625,1631548187.984375,2213
657.96875,0.984375,1631548188.96875,2213
659.0,1.03125,1631548190.0,2213
659.859375,0.859375,1631548190.859375,2213
660.734375,0.875,1631548191.734375,2213
661.65625,0.921875,1631548192.65625,2213
662.5,0.84375,1631548193.5,2213
663.25,0.75,1631548194.25,2213
664.078125,0.828125,1631548195.078125,2213
664.984375,0.90625,1631548195.984375,2213
665.890625,0.90625,1631548196.890625,2213
666.703125,0.8125,1631548197.703125,2213
667.515625,0.8125,1631548198.515625,2213
668.265625,0.75,1631548199.265625,2213
669.015625,0.75,1631548200.015625,2213
669.875,0.859375,1631548200.875,2213
670.84375,0.96875,1631548201.84375,2213
671.6875,0.84375,1631548202.6875,2213
672.671875,0.984375,1631548203.671875,2213
673.609375,0.9375,1631548204.609375,2213
674.4375,0.828125,1631548205.4375,2213
675.265625,0.828125,1631548206.265625,2213
676.125,0.859375,1631548207.125,2213
676.96875,0.84375,1631548207.96875,2213
677.875,0.90625,1631548208.875,2213
678.6875,0.8125,1631548209.6875,2213
679.625,0.9375,1631548210.625,2213
680.484375,0.859375,1631548211.484375,2213
681.296875,0.8125,1631548212.296875,2213
682.15625,0.859375,1631548213.15625,2213
682.96875,0.8125,1631548213.96875,2213
683.8125,0.84375,1631548214.8125,2213
684.703125,0.890625,1631548215.703125,2213
685.53125,0.828125,1631548216.53125,2213
686.453125,0.921875,1631548217.453125,2213
687.359375,0.90625,1631548218.359375,2213
688.234375,0.875,1631548219.234375,2213
689.125,0.890625,1631548220.125,2213
689.953125,0.828125,1631548220.953125,2213
690.84375,0.890625,1631548221.84375,2213
691.84375,1.0,1631548222.84375,2213
692.765625,0.921875,1631548223.765625,2213
693.671875,0.90625,1631548224.671875,2213
694.59375,0.921875,1631548225.59375,2213
695.5,0.90625,1631548226.5,2213
696.375,0.875,1631548227.375,2213
697.28125,0.90625,1631548228.28125,2213
698.203125,0.921875,1631548229.203125,2213
699.078125,0.875,1631548230.078125,2213
700.15625,1.078125,1631548231.15625,2213
701.171875,1.015625,1631548232.171875,2213
702.078125,0.90625,1631548233.078125,2213
703.03125,0.953125,1631548234.03125,2213
703.9375,0.90625,1631548234.9375,2213
704.75,0.8125,1631548235.75,2213
705.640625,0.890625,1631548236.640625,2213
706.578125,0.9375,1631548237.578125,2213
707.453125,0.875,1631548238.453125,2213
708.40625,0.953125,1631548239.40625,2213
709.375,0.96875,1631548240.375,2213
710.25,0.875,1631548241.25,2213
711.140625,0.890625,1631548242.140625,2213
712.046875,0.90625,1631548243.046875,2213
712.875,0.828125,1631548243.875,2213
713.78125,0.90625,1631548244.78125,2213
714.703125,0.921875,1631548245.703125,2213
715.59375,0.890625,1631548246.59375,2213
716.484375,0.890625,1631548247.484375,2213
717.40625,0.921875,1631548248.40625,2213
718.234375,0.828125,1631548249.234375,2213
719.109375,0.875,1631548250.109375,2213
720.046875,0.9375,1631548251.046875,2213
720.875,0.828125,1631548251.875,2213
721.734375,0.859375,1631548252.734375,2213
722.609375,0.875,1631548253.609375,2213
723.4375,0.828125,1631548254.4375,2213
724.28125,0.84375,1631548255.28125,2213
725.234375,0.953125,1631548256.234375,2213
726.09375,0.859375,1631548257.09375,2213
727.015625,0.921875,1631548258.015625,2213
727.90625,0.890625,1631548258.90625,2213
728.6875,0.78125,1631548259.6875,2213
729.5,0.8125,1631548260.5,2213
730.328125,0.828125,1631548261.328125,2213
731.09375,0.765625,1631548262.09375,2213
731.8125,0.71875,1631548262.8125,2213
732.5,0.6875,1631548263.5,2213
733.234375,0.734375,1631548264.234375,2213
734.015625,0.78125,1631548265.015625,2213
734.875,0.859375,1631548265.875,2213
735.71875,0.84375,1631548266.71875,2213
736.46875,0.75,1631548267.46875,2213
737.265625,0.796875,1631548268.265625,2213
738.109375,0.84375,1631548269.109375,2213
738.890625,0.78125,1631548269.890625,2213
739.703125,0.8125,1631548270.703125,2213
740.609375,0.90625,1631548271.609375,2213
741.4375,0.828125,1631548272.4375,2213
742.28125,0.84375,1631548273.28125,2213
743.1875,0.90625,1631548274.1875,2213
744.03125,0.84375,1631548275.03125,2213
749.390625,0.671875,1631548280.390625,2213
750.0625,0.671875,1631548281.0625,2213
750.78125,0.71875,1631548281.78125,2213
751.53125,0.75,1631548282.53125,2213
752.328125,0.796875,1631548283.328125,2213
753.125,0.796875,1631548284.125,2213
753.921875,0.796875,1631548284.921875,2213
754.671875,0.75,1631548285.671875,2213
755.421875,0.75,1631548286.421875,2213
756.203125,0.78125,1631548287.203125,2213
756.9375,0.734375,1631548287.9375,2213
757.640625,0.703125,1631548288.640625,2213
758.390625,0.75,1631548289.390625,2213
759.25,0.859375,1631548290.25,2213
763.8125,1.015625,1631548294.8125,2213
764.625,0.8125,1631548295.625,2213
765.46875,0.84375,1631548296.46875,2213
766.328125,0.859375,1631548297.328125,2213
767.25,0.921875,1631548298.25,2213
768.15625,0.90625,1631548299.15625,2213
769.140625,0.984375,1631548300.140625,2213
770.125,0.984375,1631548301.125,2213
770.984375,0.859375,1631548301.984375,2213
771.875,0.890625,1631548302.875,2213
772.765625,0.890625,1631548303.765625,2213
773.5625,0.796875,1631548304.5625,2213
774.53125,0.96875,1631548305.53125,2213
775.59375,1.0625,1631548306.59375,2213
776.46875,0.875,1631548307.46875,2213
777.390625,0.921875,1631548308.390625,2213
778.28125,0.890625,1631548309.28125,2213
779.078125,0.796875,1631548310.078125,2213
780.03125,0.953125,1631548311.03125,2213
780.984375,0.953125,1631548311.984375,2213
781.84375,0.859375,1631548312.84375,2213
782.78125,0.9375,1631548313.78125,2213
783.671875,0.890625,1631548314.671875,2213
784.5,0.828125,1631548315.5,2213
785.421875,0.921875,1631548316.421875,2213
786.28125,0.859375,1631548317.28125,2213
787.171875,0.890625,1631548318.171875,2213
788.15625,0.984375,1631548319.15625,2213
789.015625,0.859375,1631548320.015625,2213
789.828125,0.8125,1631548320.828125,2213
790.75,0.921875,1631548321.75,2213
791.75,1.0,1631548322.75,2213
792.609375,0.859375,1631548323.609375,2213
793.59375,0.984375,1631548324.59375,2213
794.5,0.90625,1631548325.5,2213
795.359375,0.859375,1631548326.359375,2213
796.3125,0.953125,1631548327.3125,2213
797.265625,0.953125,1631548328.265625,2213
798.109375,0.84375,1631548329.109375,2213
799.0,0.890625,1631548330.0,2213
799.796875,0.796875,1631548330.796875,2213
800.640625,0.84375,1631548331.640625,2213
801.421875,0.78125,1631548332.421875,2213
802.296875,0.875,1631548333.296875,2213
803.078125,0.78125,1631548334.078125,2213
803.84375,0.765625,1631548334.84375,2213
804.609375,0.765625,1631548335.609375,2213
805.578125,0.96875,1631548336.578125,2213
806.453125,0.875,1631548337.453125,2213
807.375,0.921875,1631548338.375,2213
808.328125,0.953125,1631548339.328125,2213
809.15625,0.828125,1631548340.15625,2213
810.046875,0.890625,1631548341.046875,2213
810.984375,0.9375,1631548341.984375,2213
811.78125,0.796875,1631548342.78125,2213
812.703125,0.921875,1631548343.703125,2213
813.671875,0.96875,1631548344.671875,2213
814.5,0.828125,1631548345.5,2213
815.40625,0.90625,1631548346.40625,2213
816.328125,0.921875,1631548347.328125,2213
817.15625,0.828125,1631548348.15625,2213
817.984375,0.828125,1631548348.984375,2213
818.84375,0.859375,1631548349.84375,2213
819.609375,0.765625,1631548350.609375,2213
820.421875,0.8125,1631548351.421875,2213
821.25,0.828125,1631548352.25,2213
822.046875,0.796875,1631548353.046875,2213
823.0,0.953125,1631548354.0,2213
823.828125,0.828125,1631548354.828125,2213
824.671875,0.84375,1631548355.671875,2213
825.53125,0.859375,1631548356.53125,2213
826.328125,0.796875,1631548357.328125,2213
827.078125,0.75,1631548358.078125,2213
827.78125,0.703125,1631548358.78125,2213
828.484375,0.703125,1631548359.484375,2213
829.203125,0.71875,1631548360.203125,2213
829.953125,0.75,1631548360.953125,2213
830.71875,0.765625,1631548361.71875,2213
831.5625,0.84375,1631548362.5625,2213
832.5,0.9375,1631548363.5,2213
833.40625,0.90625,1631548364.40625,2213
834.15625,0.75,1631548365.15625,2213
835.09375,0.9375,1631548366.09375,2213
838.9375,0.6875,1631548369.9375,2213
839.65625,0.71875,1631548370.65625,2213
840.515625,0.859375,1631548371.515625,2213
841.28125,0.765625,1631548372.28125,2213
842.1875,0.90625,1631548373.1875,2213
843.28125,1.09375,1631548374.28125,2213
844.09375,0.8125,1631548375.09375,2213
844.90625,0.8125,1631548375.90625,2213
845.859375,0.953125,1631548376.859375,2213
846.859375,1.0,1631548377.859375,2213
847.71875,0.859375,1631548378.71875,2213
848.625,0.90625,1631548379.625,2213
849.65625,1.03125,1631548380.65625,2213
850.640625,0.984375,1631548381.640625,2213
851.453125,0.8125,1631548382.453125,2213
852.3125,0.859375,1631548383.3125,2213
853.421875,1.109375,1631548384.421875,2213
854.546875,1.125,1631548385.546875,2213
855.453125,0.90625,1631548386.453125,2213
856.5,1.046875,1631548387.5,2213
857.65625,1.15625,1631548388.65625,2213
858.546875,0.890625,1631548389.546875,2213
859.59375,1.046875,1631548390.59375,2213
860.796875,1.203125,1631548391.796875,2213
861.765625,0.96875,1631548392.765625,2213
862.921875,1.15625,1631548393.921875,2213
864.125,1.203125,1631548395.125,2213
865.0625,0.9375,1631548396.0625,2213
865.875,0.8125,1631548396.875,2213
867.03125,1.15625,1631548398.03125,2213
868.28125,1.25,1631548399.28125,2213
869.28125,1.0,1631548400.28125,2213
870.15625,0.875,1631548401.15625,2213
871.25,1.09375,1631548402.25,2213
872.328125,1.078125,1631548403.328125,2213
873.515625,1.1875,1631548404.515625,2213
874.40625,0.890625,1631548405.40625,2213
875.296875,0.890625,1631548406.296875,2213
876.28125,0.984375,1631548407.28125,2213
877.34375,1.0625,1631548408.34375,2213
878.328125,0.984375,1631548409.328125,2213
879.21875,0.890625,1631548410.21875,2213
880.03125,0.8125,1631548411.03125,2213
880.859375,0.828125,1631548411.859375,2213
881.703125,0.84375,1631548412.703125,2213
882.5,0.796875,1631548413.5,2213
883.453125,0.953125,1631548414.453125,2213
884.390625,0.9375,1631548415.390625,2213
885.265625,0.875,1631548416.265625,2213
886.15625,0.890625,1631548417.15625,2213
887.125,0.96875,1631548418.125,2213
888.03125,0.90625,1631548419.03125,2213
888.859375,0.828125,1631548419.859375,2213
889.59375,0.734375,1631548420.59375,2213
890.3125,0.71875,1631548421.3125,2213
891.078125,0.765625,1631548422.078125,2213
891.96875,0.890625,1631548422.96875,2213
892.8125,0.84375,1631548423.8125,2213
893.875,1.0625,1631548424.875,2213
894.78125,0.90625,1631548425.78125,2213
895.640625,0.859375,1631548426.640625,2213
896.421875,0.78125,1631548427.421875,2213
897.234375,0.8125,1631548428.234375,2213
897.9375,0.703125,1631548428.9375,2213
898.671875,0.734375,1631548429.671875,2213
912.71875,1.140625,1631548443.71875,2213
913.78125,1.0625,1631548444.78125,2213
914.625,0.84375,1631548445.625,2213
915.390625,0.765625,1631548446.390625,2213
916.265625,0.875,1631548447.265625,2213
921.46875,1.046875,1631548452.46875,2213
922.71875,1.25,1631548453.71875,2213
923.703125,0.984375,1631548454.703125,2213
924.75,1.046875,1631548455.75,2213
925.875,1.125,1631548456.875,2213
926.96875,1.09375,1631548457.96875,2213
927.921875,0.953125,1631548458.921875,2213
928.96875,1.046875,1631548459.96875,2213
930.078125,1.109375,1631548461.078125,2213
931.140625,1.0625,1631548462.140625,2213
932.125,0.984375,1631548463.125,2213
933.21875,1.09375,1631548464.21875,2213
934.265625,1.046875,1631548465.265625,2213
935.15625,0.890625,1631548466.15625,2213
935.921875,0.765625,1631548466.921875,2213
936.703125,0.78125,1631548467.703125,2213
942.359375,1.09375,1631548473.359375,2213
943.40625,1.046875,1631548474.40625,2213
944.28125,0.875,1631548475.28125,2213
945.25,0.96875,1631548476.25,2213
946.28125,1.03125,1631548477.28125,2213
947.265625,0.984375,1631548478.265625,2213
948.125,0.859375,1631548479.125,2213
949.15625,1.03125,1631548480.15625,2213
950.3125,1.15625,1631548481.3125,2213
951.21875,0.90625,1631548482.21875,2213
952.109375,0.890625,1631548483.109375,2213
953.0625,0.953125,1631548484.0625,2213
953.984375,0.921875,1631548484.984375,2213
954.8125,0.828125,1631548485.8125,2213
955.75,0.9375,1631548486.75,2213
956.796875,1.046875,1631548487.796875,2213
957.71875,0.921875,1631548488.71875,2213
958.53125,0.8125,1631548489.53125,2213
959.421875,0.890625,1631548490.421875,2213
960.421875,1.0,1631548491.421875,2213
961.40625,0.984375,1631548492.40625,2213
962.21875,0.8125,1631548493.21875,2213
963.0625,0.84375,1631548494.0625,2213
964.015625,0.953125,1631548495.015625,2213
965.0625,1.046875,1631548496.0625,2213
965.96875,0.90625,1631548496.96875,2213
966.8125,0.84375,1631548497.8125,2213
967.796875,0.984375,1631548498.796875,2213
968.6875,0.890625,1631548499.6875,2213
969.640625,0.953125,1631548500.640625,2213
970.5625,0.921875,1631548501.5625,2213
971.390625,0.828125,1631548502.390625,2213
972.15625,0.765625,1631548503.15625,2213
972.90625,0.75,1631548503.90625,2213
973.71875,0.8125,1631548504.71875,2213
974.484375,0.765625,1631548505.484375,2213
975.21875,0.734375,1631548506.21875,2213
975.984375,0.765625,1631548506.984375,2213
976.796875,0.8125,1631548507.796875,2213
977.65625,0.859375,1631548508.65625,2213
978.515625,0.859375,1631548509.515625,2213
979.375,0.859375,1631548510.375,2213
980.140625,0.765625,1631548511.140625,2213
980.859375,0.71875,1631548511.859375,2213
981.59375,0.734375,1631548512.59375,2213
982.34375,0.75,1631548513.34375,2213
983.078125,0.734375,1631548514.078125,2213
983.796875,0.71875,1631548514.796875,2213
984.5,0.703125,1631548515.5,2213
985.265625,0.765625,1631548516.265625,2213
986.140625,0.875,1631548517.140625,2213
987.109375,0.96875,1631548518.109375,2213
988.0,0.890625,1631548519.0,2213
988.796875,0.796875,1631548519.796875,2213
989.65625,0.859375,1631548520.65625,2213
990.4375,0.78125,1631548521.4375,2213
991.171875,0.734375,1631548522.171875,2213
991.828125,0.65625,1631548522.828125,2213
997.421875,0.875,1631548528.421875,2213
998.453125,1.03125,1631548529.453125,2213
999.375,0.921875,1631548530.375,2213
1000.21875,0.84375,1631548531.21875,2213
1001.21875,1.0,1631548532.21875,2213
1002.21875,1.0,1631548533.21875,2213
1003.109375,0.890625,1631548534.109375,2213
1004.125,1.015625,1631548535.125,2213
1005.15625,1.03125,1631548536.15625,2213
1006.015625,0.859375,1631548537.015625,2213
1006.921875,0.90625,1631548537.921875,2213
1007.96875,1.046875,1631548538.96875,2213
1008.96875,1.0,1631548539.96875,2213
1009.796875,0.828125,1631548540.796875,2213
1010.625,0.828125,1631548541.625,2213
1015.921875,0.96875,1631548546.921875,2213
1017.078125,1.15625,1631548548.078125,2213
1021.484375,0.78125,1631548552.484375,2213
1022.234375,0.75,1631548553.234375,2213
1023.015625,0.78125,1631548554.015625,2213
1023.8125,0.796875,1631548554.8125,2213
1024.59375,0.78125,1631548555.59375,2213
1025.53125,0.9375,1631548556.53125,2213
1026.609375,1.078125,1631548557.609375,2213
1027.4375,0.828125,1631548558.4375,2213
1028.21875,0.78125,1631548559.21875,2213
1029.0,0.78125,1631548560.0,2213
1029.828125,0.828125,1631548560.828125,2213
1030.71875,0.890625,1631548561.71875,2213
1031.609375,0.890625,1631548562.609375,2213
1032.640625,1.03125,1631548563.640625,2213
1033.515625,0.875,1631548564.515625,2213
1034.4375,0.921875,1631548565.4375,2213
1035.453125,1.015625,1631548566.453125,2213
1036.4375,0.984375,1631548567.4375,2213
1037.4375,1.0,1631548568.4375,2213
1038.390625,0.953125,1631548569.390625,2213
1039.46875,1.078125,1631548570.46875,2213
1040.359375,0.890625,1631548571.359375,2213
1048.90625,1.03125,1631548579.90625,2213
1049.828125,0.921875,1631548580.828125,2213
1050.859375,1.03125,1631548581.859375,2213
1051.8125,0.953125,1631548582.8125,2213
1052.671875,0.859375,1631548583.671875,2213
1053.640625,0.96875,1631548584.640625,2213
1054.625,0.984375,1631548585.625,2213
1055.5625,0.9375,1631548586.5625,2213
1056.625,1.0625,1631548587.625,2213
1057.546875,0.921875,1631548588.546875,2213
1058.421875,0.875,1631548589.421875,2213
1059.375,0.953125,1631548590.375,2213
1060.25,0.875,1631548591.25,2213
1061.1875,0.9375,1631548592.1875,2213
1062.265625,1.078125,1631548593.265625,2213
1063.171875,0.90625,1631548594.171875,2213
1064.15625,0.984375,1631548595.15625,2213
1065.109375,0.953125,1631548596.109375,2213
1065.921875,0.8125,1631548596.921875,2213
1066.78125,0.859375,1631548597.78125,2213
1067.703125,0.921875,1631548598.703125,2213
1068.546875,0.84375,1631548599.546875,2213
1069.5,0.953125,1631548600.5,2213
1070.5,1.0,1631548601.5,2213
1071.375,0.875,1631548602.375,2213
1072.1875,0.8125,1631548603.1875,2213
1073.0625,0.875,1631548604.0625,2213
1073.984375,0.921875,1631548604.984375,2213
1074.828125,0.84375,1631548605.828125,2213
1075.78125,0.953125,1631548606.78125,2213
1076.828125,1.046875,1631548607.828125,2213
1077.75,0.921875,1631548608.75,2213
1078.6875,0.9375,1631548609.6875,2213
1079.625,0.9375,1631548610.625,2213
1080.453125,0.828125,1631548611.453125,2213
1081.28125,0.828125,1631548612.28125,2213
1082.0625,0.78125,1631548613.0625,2213
1082.859375,0.796875,1631548613.859375,2213
1090.859375,0.828125,1631548621.859375,2213
1091.6875,0.828125,1631548622.6875,2213
1092.421875,0.734375,1631548623.421875,2213
1093.109375,0.6875,1631548624.109375,2213
1093.78125,0.671875,1631548624.78125,2213
1094.484375,0.703125,1631548625.484375,2213
1095.21875,0.734375,1631548626.21875,2213
1095.96875,0.75,1631548626.96875,2213
12.703125,0.65625,1631624334.703125,2214
13.40625,0.703125,1631624335.40625,2214
14.15625,0.75,1631624336.15625,2214
14.84375,0.6875,1631624336.84375,2214
15.546875,0.703125,1631624337.546875,2214
16.234375,0.6875,1631624338.234375,2214
16.96875,0.734375,1631624338.96875,2214
27.171875,0.796875,1631624349.171875,2214
27.875,0.703125,1631624349.875,2214
